Well;Depth_Original;Depth;Formation;SampleID;Permeability_Kl;Permeability Kl;Porosity;CP;SW
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;0.153858154;94.35979361
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;0.368761483;93.35959516
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;0.880760898;92.25223259
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;2.110537094;89.65667791
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;4.136652704;85.02877555
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;7.429152438;80.15876166
8PO;2327.88;;AC9;24522-18;0.207;0.16;9.886535588;18.28716684;74.86009129
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;0.025213987;96.35672663
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;0.061276502;95.48517862
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;0.14653218;94.68457056
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;0.351202863;93.18469724
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;0.838823366;91.68989106
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;2.010043626;88.58373448
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;3.939685507;81.12490499
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;7.072606327;75.58145427
8PO;2329.54;;AC9;24526-18;0.319;0.25;9.738897854;17.4095138;69.83531796
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;0.02715835;96.48141421
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;0.066001805;95.6992372
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;0.157831928;89.90918997
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;0.378285676;72.29688824
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;0.903508764;59.24446059
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;2.165047023;50.80518223
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;4.243492166;46.09032571
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;7.622643136;43.47499697
8PO;2555.72;;AC11;24565-18;8.161;7.534;19.30228399;18.76345222;42.02203657
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;0.027060454;96.28427027
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;0.065763893;95.44286642
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;0.157263002;94.31064178
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;0.376922096;92.38783635
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;0.900251949;89.44009939
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;2.157242831;78.21949911
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;4.228195948;70.09910495
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;7.594937136;66.23372956
8PO;2555.96;;AC11;24566-18;0.604;0.495;16.58692185;18.69525275;64.70903803
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;0.02715835;95.66254458
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;0.066001805;93.98592006
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;0.157831928;88.75688944
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;0.378285676;76.57820388
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;0.903508764;63.42225927
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;2.165047023;54.10124589
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;4.243492166;48.11263953
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;7.622643136;43.57602705
8PO;2560.72;;AC11;24586-18;8.076;7.461;20.05746045;18.76345222;38.71288963
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;0.027354355;96.19089093
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;0.066478149;95.35324556
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;0.158971023;93.69332445
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;0.381015816;84.85065833
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;0.910029512;70.61837184
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;2.180672468;58.22019571
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;4.274118038;51.53440238
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;7.678119606;48.60904759
8PO;2561.21;;AC11;24588-18;3.787;3.393;18.15249827;18.90000985;45.27895896
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;0.027747223;96.95809073
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;0.067432918;92.0476433
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;0.161254187;70.26943258
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;0.38648802;55.43182271
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;0.923099485;44.55932166
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;2.211991597;37.5035976
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;4.33550353;32.96508667
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;7.789330432;31.35114791
8PO;2562.28;;AC11;24593-18;40.119;38.526;21.02130997;19.17375991;30.02280325
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;0.026767195;95.08218312
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;0.065051197;94.12074597
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;0.155558713;93.02497103
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;0.372837319;85.52312717
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;0.890495745;69.58961121
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;2.133864373;57.72574017
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;4.182374171;52.83162997
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;7.51194808;50.35560004
8PO;2566.07;;AC11;24612-18;2.722;2.399;17.91837474;18.49097175;46.93130334
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;0.027354355;96.25998885
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;0.066478149;93.93700056
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;0.158971023;88.97277458
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;0.381015816;70.13566252
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;0.910029512;57.35922691
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;2.180672468;48.77578517
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;4.274118038;43.42129716
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;7.678119606;40.29223193
8PO;2566.31;;AC11;24613-18;11.046;10.3;19.86232133;18.90000985;38.20154246
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;0.02696263;97.15297277
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;0.065526154;96.08350629
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;0.156694491;95.44133805
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;0.37555951;81.44060554
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;0.896997508;67.19081919
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;2.149444325;55.94677085
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;4.212910877;50.66780613
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;7.567252627;47.75241118
8PO;2567.36;;AC11;24618-18;4.536;4.096;19.22458763;18.62710619;44.82236601
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;0.027550646;95.96954214
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;0.066955187;95.12624634
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;0.160111776;93.9629942
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;0.383749931;84.80331366
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;0.916559752;71.71238653
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;2.196320659;60.8239496
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;4.304788493;54.32313111
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;7.733682038;50.1091324
8PO;2567.42;;AC11;24619-18;3.22;2.864;18.50844235;19.03677908;46.14068158
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;0.027256317;95.88565322
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;0.06623989;95.34889369
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;0.158401268;93.20914191
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;0.379650249;73.45104802
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;0.906767951;59.60216647
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;2.172856902;50.25380711
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;4.258799529;45.61484468
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;7.650370626;42.68574066
8PO;2568.04;;AC11;24621-18;6.521;5.975;19.44930671;18.83170459;41.22847497
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;0.027550646;96.18356031
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;0.066955187;95.4713129
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;0.160111776;88.94740505
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;0.383749931;66.16708814
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;0.916559752;51.90125977
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;2.196320659;43.85309607
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;4.304788493;40.12249727
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;7.733682038;38.44975988
8PO;2568.25;;AC11;24622-18;10.098;9.381;19.99636298;19.03677908;37.0577454
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;0.027550646;96.27278363
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;0.066955187;95.94544327
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;0.160111776;94.19962802
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;0.383749931;86.6683199
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;0.916559752;71.91816491
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;2.196320659;59.61314321
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;4.304788493;54.37817731
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;7.733682038;51.49411035
8PO;2568.85;;AC11;24625-18;2.263;1.974;18.62567566;19.03677908;49.01425914
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;0.02715835;95.39109539
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;0.066001805;94.91859492
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;0.157831928;93.4983935
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;0.378285676;89.39168939
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;0.903508764;79.01287901
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;2.165047023;66.55236655
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;4.243492166;58.73855874
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;7.622643136;54.26735427
8PO;2568.96;;AC11;24627-18;1.213;1.042;17.36834351;18.76345222;51.83735184
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;0.027747223;96.74215515
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;0.067432918;95.59512228
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;0.161254187;85.76502794
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;0.38648802;66.46455963
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;0.923099485;51.25902129
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;2.211991597;42.40401801
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;4.33550353;38.68238275
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;7.789330432;36.62134341
8PO;2569.77;;AC11;24634-18;13.358;12.525;20.25724492;19.17375991;35.49014728
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;0.029131246;97.26039602
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;0.070796451;96.59665456
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;0.169297497;86.14161303
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;0.405765924;67.61699
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;0.969143405;52.49793973
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;2.32232506;42.69773036
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;4.551757117;38.75760073
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;8.181276116;36.51914382
8PO;2569.94;;AC11;24637-18;12.483;11.682;19.80455941;20.13855047;35.40548366
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;0.027747223;96.07497126
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;0.067432918;94.93329055
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;0.161254187;93.83706318
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;0.38648802;87.7623593
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;0.923099485;72.41517606
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;2.211991597;59.51177776
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;4.33550353;52.90232881
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;7.789330432;49.24734633
8PO;2570.88;;AC11;24640-18;2.518;2.215;17.20417518;19.17375991;47.91048368
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;0.028141231;95.98028976
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;0.06839046;95.41790525
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;0.163543985;94.51809004
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;0.391976121;90.33234247
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;0.936207429;78.12859859
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;2.243401712;65.00361533
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;4.397067355;57.92560456
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;7.900885104;53.64344822
8PO;2573.32;;AC11;24646-18;1.307;1.118;16.81122711;19.44835637;51.76883319
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;0.027354355;96.20817091
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;0.066478149;94.92735281
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;0.158971023;93.70728497
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;0.381015816;86.06540779
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;0.910029512;70.91581026
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;2.180672468;57.49253278
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;4.274118038;50.62775275
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;7.678119606;48.14964815
8PO;2574.25;;AC11;24650-18;2.684;2.361;18.24049791;18.90000985;45.35766719
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;0.027550646;97.80009914
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;0.066955187;97.02050381
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;0.160111776;96.08769321
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;0.383749931;94.24460367
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;0.916559752;91.9959443
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;2.196320659;86.31593666
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;4.304788493;78.11168295
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;7.733682038;72.93947997
8PO;2577.1;;AC11;24658-18;0.262;0.201;9.983084855;19.03677908;68.32950295
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;0.026474577;98.03503919
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;0.064340061;97.10834486
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;0.153858154;96.1032734
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;0.368761483;95.2549562
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;0.880760898;93.44767174
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;2.110537094;90.6551687
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;4.136652704;84.82735383
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;7.429152438;79.95850622
8PO;2577.59;;AC11;24659-18;0.157;0.118;10.08068264;18.28716684;75.80451821
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;0.027845618;97.04460432
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;0.067672043;96.43453237
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;0.161826015;95.28920863
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;0.387858555;94.09784173
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;0.926372912;91.50647018
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;2.219835596;80.71366906
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;4.350877768;74.82014388
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;7.817186864;70.63021583
8PO;2579.53;;AC11;24664-18;0.3;0.228;7.888583687;19.24232968;67.47625899
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;0.028239912;96.99378209
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;0.068630279;96.35923599
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;0.16411747;95.89687829
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;0.39335063;94.579956
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;0.939490347;92.57357849
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;2.251268457;88.869615
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;4.412486175;83.00117981
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;7.928827499;80.32269379
8PO;2581.21;;AC11;24669-18;0.141;0.103;14.15160145;19.51713773;78.09062211
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;0.025533597;98.04634057
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;0.062053235;97.26480324
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;0.148389605;96.43729312
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;0.355654668;95.61218272
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;0.849456192;94.21341023
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;2.035522701;92.08708614
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;3.989624494;87.31511115
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;7.147809159;82.44759103
8PO;2582.92;;AC11;24674-18;0.12;0.087;6.900183354;17.59462869;79.58808385
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;0.028437486;97.82158236
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;0.069110437;96.89673119
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;0.165265686;95.52255963
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;0.396102629;94.21953046
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;0.946063304;92.67686374
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;2.267019007;89.93895938
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;4.443357253;82.89587
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;7.984776758;78.75463362
8PO;2588.32;;AC11;24690-18;0.125;0.092;11.80201924;19.65485915;74.63586326
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;0.028437486;96.75648645
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;0.069110437;95.92303232
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;0.165265686;94.46992318
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;0.396102629;93.38643282
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;0.946063304;91.60718945
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;2.267019007;80.65299319
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;4.443357253;72.47789535
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;7.984776758;68.52804754
8PO;2620.56;;AC12;24699-18;0.264;0.206;12.03665451;19.65485915;66.06392231
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;0.027452465;95.82634619
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;0.066716581;94.08111297
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;0.159541192;91.96633749
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;0.382382377;84.3643252
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;0.913293445;68.45537544
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;2.188493721;53.65505248
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;4.289447692;46.68654121
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;7.705890077;43.2861313
8PO;2648.93;;AC12;24756-18;2.291;2.008;14.60176991;18.96836802;40.80181355
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;0.027747223;95.11960495
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;0.067432918;94.44943244
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;0.161254187;93.22773039
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;0.38648802;82.86089912
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;0.923099485;68.61732829
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;2.211991597;55.19143205
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;4.33550353;48.48329379
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;7.789330432;45.53966523
8PO;2649.04;;AC12;24757-18;2.018;1.762;14.17313955;19.17375991;43.615725
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;0.027354355;97.57899768
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;0.066478149;96.69479721
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;0.158971023;96.03932814
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;0.381015816;93.78956712
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;0.910029512;77.37948928
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;2.180672468;62.58364058
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;4.274118038;54.63949201
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;7.678119606;51.29728253
8PO;2649.75;;AC12;24759-18;0.879;0.746;13.23542805;18.90000985;49.60398744
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;0.027747223;97.15935229
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;0.067432918;96.60147623
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;0.161254187;95.35412256
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;0.38648802;91.5174229
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;0.923099485;78.5031756
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;2.211991597;65.93522916
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;4.33550353;58.15929507
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;7.789330432;53.74206099
8PO;2651.62;;AC12;24766-18;0.769;0.625;15.82536777;19.17375991;50.30897751
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.01;95.76
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.03;93.32
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.07;88.38
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.17;76.41
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.4;58.59
4PO;2501.04;;AC9;31173-19;11.74;;20.62;0.94;47.1
4PO;2501.04;;AC9;31173-19;11.74;;20.62;2.21;41.46
4PO;2501.04;;AC9;31173-19;11.74;;20.62;7.58;36.9
4PO;2501.04;;AC9;31173-19;11.74;;20.62;17.8;34.23
4PO;2501.95;;AC9;31191-19;6.03;;19.34;0.01;97.72
4PO;2501.95;;AC9;31191-19;6.03;;19.34;0.03;96.06
4PO;2501.95;;AC9;31191-19;6.03;;19.34;0.08;92.15
4PO;2501.95;;AC9;31191-19;6.03;;19.34;0.19;84.1
4PO;2501.95;;AC9;31191-19;6.03;;19.34;0.44;65.11
4PO;2501.95;;AC9;31191-19;6.03;;19.34;1.03;52.22
4PO;2501.95;;AC9;31191-19;6.03;;19.34;2.43;45.51
4PO;2501.95;;AC9;31191-19;6.03;;19.34;8.35;40.35
4PO;2501.95;;AC9;31191-19;6.03;;19.34;19.61;37.49
4PO;2502.27;;AC9;31193-19;3.98;;19.29;0.02;97.14
4PO;2502.27;;AC9;31193-19;3.98;;19.29;0.04;96.26
4PO;2502.27;;AC9;31193-19;3.98;;19.29;0.08;95.09
4PO;2502.27;;AC9;31193-19;3.98;;19.29;0.19;90.5
4PO;2502.27;;AC9;31193-19;3.98;;19.29;0.45;69.83
4PO;2502.27;;AC9;31193-19;3.98;;19.29;1.05;55.5
4PO;2502.27;;AC9;31193-19;3.98;;19.29;2.48;47.53
4PO;2502.27;;AC9;31193-19;3.98;;19.29;8.54;42.2
