Fields;Wells;Direction;SampleID;Depth;Zones;Lith Description;Bulk Density Water;Grain Desnsity Water;Bulk Density Kerosin;Grain Desnsity Kerosin;Bulk Density Helium;Grain Desnsity Helium;Bulk Density;Bulk Density Sat;Grain Desnsity;Water Porosity;Kerosin Porosity;Helium Porosity;Porosity;Gas Permeability;Permeability_Kl;Swirr(waterholding capacity);Swirr;Comments;SW;SO
Zapadno-Zimnee;1032P;пар;37099-19;2400.67;AC9;Песчаник тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.2;2.66;;;2.2;2.63;2.2;2.37986;2.66;17.4;;16.3;17.4;0.9;0.7;;53.1;;;
Zapadno-Zimnee;1032P;пар;37100-19;2401.89;AC9;Песчаник нефтенасыщенный тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.17;2.68;;;2.16;2.64;2.17;2.37193;2.68;18.9;;18.2;18.9;5.2;4.5;;;;;
Zapadno-Zimnee;1032P;пар;35820-19;2402.24;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.23;2.67;;;2.22;2.65;2.23;2.39946;2.67;16.7;;16.1;16.7;0.9;0.7;;;;;
Zapadno-Zimnee;1032P;пар;37101-19;2402.28;AC9;Песчаник мелко-тонкозернистый, алевритистый.;2.22;2.67;;;2.22;2.64;2.22;2.39784;2.67;16.8;;16;16.8;0.9;0.7;;;;;
Zapadno-Zimnee;1032P;пар;37102-19;2402.47;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.1;2.66;;;2.1;2.57;2.1;2.32512;2.66;20.8;;18.3;20.8;40;37;;;;;
Zapadno-Zimnee;1032P;пар;37103-19;2402.47;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.11;2.66;;;2.1;2.63;2.11;2.32995;2.66;20.5;;19.9;20.5;38;36;;;;;
Zapadno-Zimnee;1032P;пар;35821-19;2402.54;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.12;2.67;;;2.1;2.61;2.12;2.33466;2.67;20.7;;19.5;20.7;31;29;;;;;
Zapadno-Zimnee;1032P;пар;37105-19;2402.65;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.09;2.66;;;2.07;2.6;2.09;2.31546;2.66;21.4;;20.5;21.4;82;78;;23.1;;;
Zapadno-Zimnee;1032P;пар;37104-19;2402.65;AC9;Песчаник нефтенасыщенный, мелко-тонкозернистый, алевритистый.;2.09;2.66;;;2.08;2.63;2.09;2.31868;2.66;21.2;;20.8;21.2;80;76;;24.4;;;
Zapadno-Zimnee;1032P;пар;37106-19;2402.75;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, со слабо выраженными слойками углистого материала.;2.11;2.66;;;2.1;2.63;2.11;2.32351;2.66;20.9;;19.9;20.9;52;49;;27.2;;;
Zapadno-Zimnee;1032P;пар;37107-19;2402.75;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, со слабо выраженными слойками углистого материала.;2.11;2.66;;;2.1;2.63;2.11;2.32512;2.66;20.8;;20.1;20.8;55;53;;;;;
Zapadno-Zimnee;1032P;пар;37108-19;2402.92;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.1;2.65;;;2.09;2.62;2.1;2.314;2.65;21;;20.3;21;76;73;;;;;
Zapadno-Zimnee;1032P;пар;37109-19;2402.92;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.1;2.65;;;2.08;2.61;2.1;2.314;2.65;21;;20.4;21;74;71;;;;;
Zapadno-Zimnee;1032P;пар;37110-19;2403.07;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, со слабо выраженными слойками углистого материала.;2.13;2.67;;;2.12;2.63;2.13;2.34276;2.67;20.2;;19.5;20.2;46;44;;;;;
Zapadno-Zimnee;1032P;пар;37111-19;2403.07;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, со слабо выраженными слойками углистого материала.;2.13;2.67;;;2.12;2.63;2.13;2.34276;2.67;20.2;;19.2;20.2;45;42;;30.2;;;
Zapadno-Zimnee;1032P;пар;37112-19;2403.25;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.11;2.65;;;2.08;2.59;2.11;2.3204;2.65;20.6;;19.6;20.6;73;70;;21.4;;;
Zapadno-Zimnee;1032P;пар;37113-19;2403.25;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.1;2.65;;;2.09;2.61;2.1;2.3188;2.65;20.7;;19.9;20.7;72;69;;;;;
Zapadno-Zimnee;1032P;пар;35822-19;2403.34;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.13;2.66;;;2.12;2.63;2.13;2.338;2.66;20;;19.2;20;70;67;;;;;
Zapadno-Zimnee;1032P;пар;37115-19;2403.45;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.11;2.65;;;2.1;2.62;2.11;2.3204;2.65;20.6;;19.8;20.6;87;84;;23.2;;;
Zapadno-Zimnee;1032P;пар;37114-19;2403.45;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.1;2.66;;;2.1;2.62;2.1;2.32512;2.66;20.8;;19.9;20.8;88;84;;21.1;;;
Zapadno-Zimnee;1032P;пар;35823-19;2403.53;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый, с интракластами аргиллита.;2.14;2.66;;;2.12;2.6;2.14;2.34283;2.66;19.7;;18.6;19.7;56;53;;;;;
Zapadno-Zimnee;1032P;пар;37116-19;2403.69;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.13;2.66;;;2.12;2.62;2.13;2.34283;2.66;19.7;;18.8;19.7;43;40;;27.1;;;
Zapadno-Zimnee;1032P;пар;37117-19;2403.69;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.13;2.66;;;2.12;2.62;2.13;2.34122;2.66;19.8;;18.9;19.8;44;41;;25.4;;;
Zapadno-Zimnee;1032P;пар;37118-19;2403.86;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.13;2.66;;;2.12;2.61;2.13;2.34444;2.66;19.6;;18.8;19.6;50;48;;;;;
Zapadno-Zimnee;1032P;пар;37119-19;2403.86;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.13;2.66;;;2.12;2.62;2.13;2.34122;2.66;19.8;;18.9;19.8;49;47;;26;;;
Zapadno-Zimnee;1032P;пар;37120-19;2403.99;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.19;2.66;;;2.18;2.61;2.19;2.37825;2.66;17.5;;16.6;17.5;15;13.8;;29.8;;;
Zapadno-Zimnee;1032P;пар;37121-19;2403.99;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.19;2.66;;;2.19;2.63;2.19;2.37825;2.66;17.5;;16.7;17.5;13.6;12.4;;33;;;
Zapadno-Zimnee;1032P;пар;37123-19;2404.12;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.2;2.66;;;2.2;2.63;2.2;2.38147;2.66;17.3;;16.5;17.3;13.1;12;;34.1;;;
Zapadno-Zimnee;1032P;пар;37122-19;2404.12;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.2;2.66;;;2.19;2.63;2.2;2.37825;2.66;17.5;;16.7;17.5;13.2;12.1;;32;;;
Zapadno-Zimnee;1032P;пар;37125-19;2404.25;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.2;2.66;;;2.2;2.63;2.2;2.38308;2.66;17.2;;16.4;17.2;11.4;10.4;;32.1;;;
Zapadno-Zimnee;1032P;пар;37124-19;2404.25;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.19;2.66;;;2.18;2.62;2.19;2.37503;2.66;17.7;;16.6;17.7;13;11.8;;;;;
Zapadno-Zimnee;1032P;пар;37126-19;2404.52;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с тонкими слойками углистого материала.;;;2.59;2.69;2.6;2.67;2.59;2.6326;2.69;;3.5;2.5;3.5;0.02;0.01;;;;;
Zapadno-Zimnee;1032P;пар;37127-19;2404.89;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с интракластами песчаника тонкозернистого, глинистого.;;;2.66;2.7;2.64;2.66;2.66;2.6703;2.7;;1.8;0.9;1.8;0.04;0.02;;;;;
Zapadno-Zimnee;1032P;пар;37128-19;2405.21;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый.;;;2.61;2.7;2.6;2.64;2.61;2.6472;2.7;;3.2;1.7;3.2;0.04;0.02;;;;;
Zapadno-Zimnee;1032P;пар;37129-19;2405.59;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый.;;;2.55;2.69;2.55;2.65;2.55;2.60964;2.69;;4.9;3.9;4.9;0.05;0.03;;;;;
Zapadno-Zimnee;1032P;пар;37130-19;2405.8;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с частично открытой трещиной.;;;2.59;2.69;2.57;2.62;2.59;2.62932;2.69;;3.7;1.9;3.7;14;12.8;;;;;
Zapadno-Zimnee;1032P;перп;37132-19;2406.11;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с тонкими слойками углистого материала.;;;2.61;2.69;2.6;2.65;2.61;2.63916;2.69;;3.1;2;3.1;0.01;;;;;;
Zapadno-Zimnee;1032P;перп;37133-19;2406.11;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с тонкими слойками углистого материала.;;;2.6;2.69;2.59;2.65;2.6;2.6326;2.69;;3.5;2;3.5;0.01;0.01;;;;;
Zapadno-Zimnee;1032P;перп;37134-19;2406.11;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с тонкими слойками углистого материала.;;;2.61;2.69;2.59;2.65;2.61;2.63588;2.69;;3.3;2.1;3.3;0.01;0.01;;;;;
Zapadno-Zimnee;1032P;перп;37131-19;2406.11;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый, с тонкими слойками углистого материала.;;;2.61;2.69;2.61;2.67;2.61;2.63752;2.69;;3.2;2.1;3.2;0.01;0.01;;;;;
Zapadno-Zimnee;1032P;пар;37135-19;2406.18;AC9;Песчаник тонко-мелкозернистый, алевритистый, известковый.;;;2.59;2.69;2.59;2.65;2.59;2.62932;2.69;;3.7;2.5;3.7;;;;;;;
Zapadno-Zimnee;1032P;пар;37137-19;2406.43;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.15;2.66;;;2.15;2.64;2.15;2.35249;2.66;19.1;;18.5;19.1;30;29;;;;;
Zapadno-Zimnee;1032P;пар;37136-19;2406.43;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.15;2.65;;;2.13;2.6;2.15;2.3492;2.65;18.8;;18.2;18.8;33;31;;;;;
Zapadno-Zimnee;1032P;пар;37139-19;2406.53;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.11;2.65;;;2.07;2.59;2.11;2.322;2.65;20.5;;19.8;20.5;127;123;;;;;
Zapadno-Zimnee;1032P;пар;37138-19;2406.53;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.11;2.65;;;2.09;2.6;2.11;2.3284;2.65;20.1;;19.9;20.1;108;105;;;;;
Zapadno-Zimnee;1032P;пар;35824-19;2406.58;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.1;2.65;;;2.09;2.61;2.1;2.3188;2.65;20.7;;19.9;20.7;126;121;;;;;
Zapadno-Zimnee;1032P;пар;37141-19;2406.65;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.1;2.65;;;2.08;2.61;2.1;2.3204;2.65;20.6;;20.3;20.6;117;113;;;;;
Zapadno-Zimnee;1032P;пар;37140-19;2406.65;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.09;2.65;;;2.08;2.59;2.09;2.3124;2.65;21.1;;19.8;21.1;116;112;;;;;
Zapadno-Zimnee;1032P;пар;37143-19;2406.8;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.17;2.66;;;2.15;2.63;2.17;2.36376;2.66;18.4;;18.2;18.4;16.8;15.6;;;;;
Zapadno-Zimnee;1032P;пар;37142-19;2406.8;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.17;2.67;;;2.16;2.63;2.17;2.36868;2.67;18.6;;18;18.6;16.8;15.5;;30.4;;;
Zapadno-Zimnee;1032P;пар;37144-19;2407.08;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.18;2.67;;;2.17;2.64;2.18;2.37516;2.67;18.2;;17.8;18.2;12.2;11.2;;34.3;;;
Zapadno-Zimnee;1032P;пар;37145-19;2407.08;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый, с тонкими слойками углистого материала.;2.18;2.67;;;2.17;2.64;2.18;2.37354;2.67;18.3;;17.8;18.3;11.9;11;;;;;
Zapadno-Zimnee;1032P;пар;35825-19;2407.17;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.19;2.67;;;2.17;2.62;2.19;2.37678;2.67;18.1;;17.2;18.1;11.5;10.4;;;;;
Zapadno-Zimnee;1032P;пар;37147-19;2407.43;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.16;2.67;;;2.15;2.64;2.16;2.36382;2.67;18.9;;18.7;18.9;20.1;18.8;;;;;
Zapadno-Zimnee;1032P;пар;37146-19;2407.43;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.16;2.67;;;2.15;2.64;2.16;2.36058;2.67;19.1;;18.5;19.1;19.2;17.9;;32.4;;;
Zapadno-Zimnee;1032P;пар;35826-19;2407.48;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.14;2.67;;;2.14;2.65;2.14;2.34762;2.67;19.9;;19.3;19.9;35;33;;;;;
Zapadno-Zimnee;1032P;пар;37149-19;2407.67;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.16;2.67;;;2.14;2.62;2.16;2.36382;2.67;18.9;;18.3;18.9;13.4;12.4;;;;;
Zapadno-Zimnee;1032P;пар;37150-19;2407.67;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.16;2.67;;;2.15;2.63;2.16;2.3622;2.67;19;;18.4;19;13.4;12.4;;;;;
Zapadno-Zimnee;1032P;пар;37152-19;2407.75;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.15;2.66;;;2.13;2.63;2.15;2.35088;2.66;19.2;;18.8;19.2;17;15.8;;31;;;
Zapadno-Zimnee;1032P;пар;37151-19;2407.75;AC9;Песчаник нефтенасыщенный, тонко-мелкозернистый, алевритистый.;2.14;2.66;;;2.14;2.63;2.14;2.34444;2.66;19.6;;18.8;19.6;17.6;16.4;;;;;
Zapadno-Zimnee;1032P;пар;37153-19;2407.96;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.07;2.66;;;2.06;2.61;2.07;2.30419;2.66;22.1;;21.3;22.1;116;113;;22.9;;;
Zapadno-Zimnee;1032P;пар;37154-19;2407.96;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.08;2.66;;;2.05;2.61;2.08;2.31063;2.66;21.7;;21.2;21.7;115;112;;21.6;;;
Zapadno-Zimnee;1032P;пар;37156-19;2408.03;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.07;2.66;;;2.07;2.63;2.07;2.3058;2.66;22;;21.3;22;106;102;;;;;
Zapadno-Zimnee;1032P;пар;37155-19;2408.03;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.08;2.65;;;2.07;2.62;2.08;2.3044;2.65;21.6;;20.9;21.6;113;109;;;;;
Zapadno-Zimnee;1032P;пар;37158-19;2408.12;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.08;2.66;;;2.05;2.59;2.08;2.30902;2.66;21.8;;20.5;21.8;105;102;;22.9;;;
Zapadno-Zimnee;1032P;пар;37157-19;2408.12;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.08;2.66;;;2.08;2.64;2.08;2.31063;2.66;21.7;;21;21.7;110;107;;22.8;;;
Zapadno-Zimnee;1032P;пар;35827-19;2408.24;AC9;Песчаник нефтенасыщенный, мелкозернистый, алевритистый.;2.07;2.65;;;2.05;2.59;2.07;2.2996;2.65;21.9;;20.8;21.9;157;152;;;;;
